"username","commentcount","likecount","type","description","pubyear","pubmonth","pubday","posturl"
"kamalaharris","678","19405","Photo","Our money bail system is unjust and broken. It’s time to end it.","2019","9","9","https://www.instagram.com/p/B2NEqeIlPdB/"
"kamalaharris","505","10666","Video","Reforming our criminal justice system is the civil rights issue of our time. Today, I released a comprehensive plan to end mass incarceration, increase law enforcement accountability, and more. Watch @dwatkinsworld, Phillip Atiba Goff, @jamiraburley, @angelarye, and I discuss. (Link in bio to read my plan)","2019","9","9","https://www.instagram.com/p/B2MSVj8nWL6/"
"kamalaharris","609","11804","Video","Our campaign is about the people, #ForThePeople, by the people. I could not do this without you.","2019","9","8","https://www.instagram.com/p/B2KGV4jH43p/"
"kamalaharris","1236","32187","Video","When I was a young girl visiting my grandparents in India, I’d join my grandfather and his buddies on their morning walk along the beach as they would talk about the importance of fighting for democracy and civil rights. Those walks made me who I am today and it’s why I’m proud to launch our South Asians For The People community. Join us by clicking the link in my bio.","2019","9","7","https://www.instagram.com/p/B2H2HdNnQ0B/"
"kamalaharris","457","23353","Photo","Picking out apples in New Hampshire at Mack’s Apple Stand. The Mack Family has farmed the land since 1732, making it the oldest single family-run farm in the Granite State.","2019","9","6","https://www.instagram.com/p/B2FoTfNHnd5/"
"kamalaharris","1369","37321","Video","While everybody is distracted by Trump’s crazy tweets, he’s quietly undoing environmental regulations that were built over years to protect our environment.","2019","9","5","https://www.instagram.com/p/B2Clj7AnOi-/"
"kamalaharris","895","22026","Video","This is a fight against powerful interests. Leaders need to lead. So my message to Republicans on this issue is this: Lead, follow, or get out the way.","2019","9","5","https://www.instagram.com/p/B2AqKuHFdgo/"
"kamalaharris","139","7717","Video","Every day, Jenn plays a role in making sure we’re giving all Americans the opportunity to build a better life for their family. To her and to myself, this fight is personal. Together we're proud to announce the launch of APIAs for the People. (Link in bio to join us)","2019","9","4","https://www.instagram.com/p/B1_4PpMHoLI/"
"kamalaharris","895","33594","Photo","The climate crisis is an existential threat and demands urgent action. My climate plan would take on powerful interests to build a clean economy that creates millions of jobs and guarantee every person’s right to breathe clean air and drink clean water. (Link in bio to read my Climate Plan For the People.)","2019","9","4","https://www.instagram.com/p/B1_hqU0Hait/"
"kamalaharris","354","19867","Photo","I’m so inspired by the young leaders I meet across the country who are showing up and getting involved in our democracy. They deserve a president who will fight for them and their future — I’m ready to be that leader.","2019","9","3","https://www.instagram.com/p/B19qFyEnf8Y/"
"kamalaharris","325","12481","Video","This Labor Day, I joined union members at a rally in Los Angeles to fight for fair labor practices, better wages, and quality health care. Together we can ensure working people have the dignity that they deserve. More in stories.","2019","9","2","https://www.instagram.com/p/B17Ksu0nXEu/"
"kamalaharris","325","12726","Video","Thurgood Marshall, one of the heroes and inspirations of my youth, was confirmed by the Senate to the Supreme Court on this day in 1967. Our nation is made better because of his work and presence. His legacy calls us to continue to be a voice for justice and truth.","2019","8","30","https://www.instagram.com/p/B1zVyCcnRNx/"
"kamalaharris","301","15146","Photo","Our campaign is powered by teachers, nurses, firefighters, and hardworking Americans who believe in our values and have chipped in $5 when they can. Click the link in bio to join them in fighting #ForThePeople.","2019","8","30","https://www.instagram.com/p/B1yoybFnSDb/"
"kamalaharris","255","10260","Video","Inclusive employment for Americans with disabilities remains one of the unfulfilled promises of the ADA and the fight to ensure civil rights for people with disabilities. I’m committed to changing that as president (Link in bio to read my latest plan.)","2019","8","29","https://www.instagram.com/p/B1wI9YAn4sD/"
"kamalaharris","282","15873","Photo","With faith, a clear heart, and organized action, we shall overcome.","2019","8","29","https://www.instagram.com/p/B1uoTuuHODM/"
"kamalaharris","286","24489","Photo","On August 28, 1963, more than 200,000 people gathered in front of the Lincoln Memorial for the March on Washington to fight for equal opportunity and fair treatment. ⁣
⁣
The people who showed up that day wanted a better life for their kids and their grandkids. Those 200,000 helped change the course of history. [Swipe to see more]","2019","8","28","https://www.instagram.com/p/B1tspTTBNAS/"
"kamalaharris","286","24489","Photo","On August 28, 1963, more than 200,000 people gathered in front of the Lincoln Memorial for the March on Washington to fight for equal opportunity and fair treatment. ⁣
⁣
The people who showed up that day wanted a better life for their kids and their grandkids. Those 200,000 helped change the course of history. [Swipe to see more]","2019","8","28","https://www.instagram.com/p/B1tspTTBNAS/"
"kamalaharris","286","24489","Photo","On August 28, 1963, more than 200,000 people gathered in front of the Lincoln Memorial for the March on Washington to fight for equal opportunity and fair treatment. ⁣
⁣
The people who showed up that day wanted a better life for their kids and their grandkids. Those 200,000 helped change the course of history. [Swipe to see more]","2019","8","28","https://www.instagram.com/p/B1tspTTBNAS/"
"kamalaharris","286","24489","Photo","On August 28, 1963, more than 200,000 people gathered in front of the Lincoln Memorial for the March on Washington to fight for equal opportunity and fair treatment. ⁣
⁣
The people who showed up that day wanted a better life for their kids and their grandkids. Those 200,000 helped change the course of history. [Swipe to see more]","2019","8","28","https://www.instagram.com/p/B1tspTTBNAS/"
"kamalaharris","286","24489","Photo","On August 28, 1963, more than 200,000 people gathered in front of the Lincoln Memorial for the March on Washington to fight for equal opportunity and fair treatment. ⁣
⁣
The people who showed up that day wanted a better life for their kids and their grandkids. Those 200,000 helped change the course of history. [Swipe to see more]","2019","8","28","https://www.instagram.com/p/B1tspTTBNAS/"
"kamalaharris","360","24021","Photo","American heroes like @AdyBarkan who fought and shared their health care stories are why Republicans failed to repeal the Affordable Care Act. ⁣⁣
⁣⁣
I’m thankful to be a part of Ady's project “Uncovered” to share my personal health care story. We can’t stop until health care is a right, not a privilege.","2019","8","27","https://www.instagram.com/p/B1rwYAenMoy/"
"kamalaharris","747","17989","Video","I started my career campaigning with an ironing board in front of grocery stores. Talking to one voter at a time.","2019","8","26","https://www.instagram.com/p/B1ogbxOHvfI/"
"kamalaharris","633","32477","Photo","So happy to see that @marvel is giving such a strong character a new series — and not just because she has a great first name. This is a big step forward for representation. It's time that young Muslim women had the opportunity to look up to a superhero who looks like them. 🎨: Nico Leon","2019","8","26","https://www.instagram.com/p/B1m0D5Dnk-S/"
"kamalaharris","319","20146","Photo","Joined my @akasorority1908 sisters today in observing the International Day of Prayer with worshippers at St. Joseph AME. It’s on all of us to work towards lasting peace, not just in our nation, but around the world. #AKA1908 ⁣📷: @lelanief","2019","8","25","https://www.instagram.com/p/B1md1VEnPCy/"
"kamalaharris","319","20146","Photo","Joined my @akasorority1908 sisters today in observing the International Day of Prayer with worshippers at St. Joseph AME. It’s on all of us to work towards lasting peace, not just in our nation, but around the world. #AKA1908 ⁣📷: @lelanief","2019","8","25","https://www.instagram.com/p/B1md1VEnPCy/"
"kamalaharris","361","8101","Video","I was honored to join Rev. @jayaugustine9 and his congregation today in celebration of the 150th anniversary of their church, St. Joseph AME. I am humbled to have his confidence and support as we head into the most consequential election of our lifetimes.","2019","8","25","https://www.instagram.com/p/B1mVuhuH1W9/"
"kamalaharris","852","32269","Video","Look at this future AKA!","2019","8","24","https://www.instagram.com/p/B1jwxzgB91w/"
"kamalaharris","1935","47954","Photo","Our nation’s teachers spend, on average, more than $450 out of their own pockets on school supplies. Let’s arm our nation’s teachers with school supplies and the resources to help students succeed — not guns. ⁣⁣
⁣⁣
Link in bio to learn how much teachers spend in your state.","2019","8","24","https://www.instagram.com/p/B1jYT_eBlmT/"
"kamalaharris","408","12521","Video","Nothing we have gained has been without a fight.","2019","8","24","https://www.instagram.com/p/B1hpwSanjSJ/"
"kamalaharris","1259","31320","Video","This week, Trump said he's ""seriously"" considering ending birthright citizenship — a right guaranteed by the 14th Amendment.⁣
⁣
This type of attack isn't new, which is why I’ve been discussing this issue since 2010. We must fight back.","2019","8","23","https://www.instagram.com/p/B1gtKBInjgu/"
"kamalaharris","1519","77534","Photo","Happy Anniversary to my wonderful husband, @douglasemhoff. Thank you for always being patient, loving, and supportive. Love you Dougie.","2019","8","22","https://www.instagram.com/p/B1d-lXonLON/"
"kamalaharris","661","21068","Photo","Across the country, young people are at the forefront of the fights that will move our nation forward.⁣
⁣
They will make the difference on November 3, 2020. Link in bio to join us.","2019","8","21","https://www.instagram.com/p/B1cS0i2nXC-/"
"kamalaharris","906","25459","Photo","Our nation's teachers are underpaid, overworked, and too many of them are working 2-3 jobs to make ends meet. They deserve our full support. My teacher pay plan would give the average teacher a $13,500 raise a year. ⁣
📷: @gioncarlovalentine","2019","8","20","https://www.instagram.com/p/B1ZFtKrHx02/"
"kamalaharris","816","27805","Video","You don’t need a cape to be a superhero. 📹: @mamas4kamala","2019","8","19","https://www.instagram.com/p/B1XPaqWhwRT/"
